"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120101 ~ 20120831"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 도봉구 창동","826","0826","0000","북한산한신휴플러스","84.9499","201207","9","31,000","1","2007","도봉로136가길 73","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201201","19","38,000","13","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201203","15","32,750","16","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201204","11","38,000","15","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201204","18","34,900","8","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201205","2","31,000","4","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201205","7","31,800","19","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201205","10","32,500","6","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201205","10","32,900","13","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","73.77","201205","21","32,000","12","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201205","26","32,000","19","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201206","6","36,500","11","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201206","23","32,000","14","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201206","29","34,000","9","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201207","27","33,500","3","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.75","201208","9","36,000","11","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201208","20","32,000","15","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201208","21","30,700","7","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201208","25","28,000","6","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.87","201208","29","36,000","13","1992","노해로66길 21","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","69.03","201202","16","24,800","11","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","45.54","201202","24","17,000","9","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","69.03","201203","1","25,200","6","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","84.99","201204","18","27,000","2","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","58.59","201205","11","22,000","3","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","45.54","201205","28","16,600","10","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","45.54","201205","31","15,800","7","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","84.99","201207","7","30,500","11","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","84.99","201207","16","27,000","3","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","45.54","201207","18","16,300","9","1987","해등로 118","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","45.54","201201","4","18,400","6","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","45.54","201202","4","18,450","7","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","58.59","201202","12","20,900","1","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","84.99","201202","29","30,700","8","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","45.54","201203","1","19,000","7","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","58.59","201204","13","22,000","12","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","45.54","201205","26","18,000","10","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","58.59","201206","6","23,500","10","1988","노해로63가길 7","","-","-"
"서울특별시 도봉구 창동","731-54","0731","0054","새로움아파트","69.25","201208","6","30,000","8","2012","도봉로 588-5","","-","-"
"서울특별시 도봉구 창동","731-54","0731","0054","새로움아파트","69.25","201208","9","29,000","4","2012","도봉로 588-5","","-","-"
"서울특별시 도봉구 창동","608-167","0608","0167","새울아파트","84.78","201208","1","19,500","3","2006","덕릉로63길 89","","-","-"
"서울특별시 도봉구 창동","608-167","0608","0167","새울아파트","84.78","201208","4","20,500","3","2006","덕릉로63길 89","","-","-"
"서울특별시 도봉구 창동","366","0366","0000","서울가든","109.63","201204","24","38,000","1","1992","해등로 32","","-","-"
"서울특별시 도봉구 창동","743-15","0743","0015","성원상떼빌","105.18","201201","3","37,900","16","2001","마들로16길 56","","-","-"
"서울특별시 도봉구 창동","743-15","0743","0015","성원상떼빌","59.75","201201","19","26,000","7","2001","마들로16길 56","","-","-"
"서울특별시 도봉구 창동","743-15","0743","0015","성원상떼빌","59.75","201203","31","24,300","2","2001","마들로16길 56","","-","-"
"서울특별시 도봉구 창동","442-17","0442","0017","세인트라디움","59.76","201202","25","17,250","5","2002","덕릉로 285","","-","-"
"서울특별시 도봉구 창동","442-17","0442","0017","세인트라디움","39.3","201207","19","9,900","4","2002","덕릉로 285","","-","-"
"서울특별시 도봉구 창동","817","0817","0000","수산트리플","59.86","201201","28","25,100","10","2004","우이천로20길 6","","-","-"
"서울특별시 도봉구 창동","817","0817","0000","수산트리플","59.86","201203","1","25,600","15","2004","우이천로20길 6","","-","-"
"서울특별시 도봉구 창동","817","0817","0000","수산트리플","59.86","201207","24","24,500","14","2004","우이천로20길 6","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","39.6","201201","7","15,000","14","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201201","18","17,800","3","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","39.6","201201","24","14,900","6","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201201","30","21,800","7","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201202","20","18,000","4","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","58.68","201202","27","21,500","10","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201203","23","22,000","10","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201204","17","17,000","14","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","39.6","201204","29","13,300","1","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201205","16","17,000","5","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201206","15","21,500","9","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201206","16","17,000","7","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201207","1","17,200","12","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201207","25","16,500","2","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201208","10","21,800","15","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201208","18","20,000","3","1998","덕릉로62길 13","","-","-"
"서울특별시 도봉구 창동","471-9","0471","0009","신창빌라트","78.3","201207","14","20,350","4","1999","우이천로8길 57","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201201","10","52,000","8","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201202","9","58,000","18","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201202","14","44,500","18","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201202","15","28,300","11","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201202","20","64,000","17","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201202","20","41,500","21","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201202","29","53,000","10","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201203","1","53,500","18","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201203","5","39,500","2","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201203","12","53,500","7","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201203","13","37,000","24","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201203","16","42,500","13","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201203","22","29,000","9","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201203","27","25,000","2","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201204","21","28,500","14","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201204","24","42,000","15","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201205","1","28,800","21","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201205","5","52,000","15","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201205","9","29,800","21","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","135","201205","23","50,000","17","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201205","30","27,400","13","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201206","1","27,000","7","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201206","1","37,700","4","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201206","28","38,000","17","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","84.76","201207","2","36,000","24","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201207","30","26,900","4","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201208","20","27,400","5","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","807","0807","0000","쌍용","59.88","201208","27","27,000","21","1997","마들로 551","","-","-"
"서울특별시 도봉구 창동","582-21","0582","0021","영창하모니A","127.09","201207","5","34,000","5","2003","덕릉로59자길 5","","-","-"
"서울특별시 도봉구 창동","661-13","0661","0013","원산아파트33차","57.2","201202","10","22,300","5","2003","도봉로110나길 71","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201201","14","13,500","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201201","27","13,500","12","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201201","31","13,300","10","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","4","14,000","8","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201202","4","13,200","12","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","13","13,350","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201202","13","12,700","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","14","13,600","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","21","13,600","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201202","21","13,000","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201202","26","15,300","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","27","13,700","9","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","27","13,450","6","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201202","27","13,700","9","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201203","9","13,400","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201203","19","14,700","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","23","12,900","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","24","12,950","9","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","24","12,650","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","26","13,000","3","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","49.94","201203","30","18,000","2","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201203","30","15,000","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","30","13,400","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201203","31","12,930","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201204","10","13,600","8","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201204","11","12,700","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201204","11","13,500","12","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201204","17","13,950","2","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201204","23","13,400","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201204","25","11,000","1","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201204","26","13,500","7","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201204","27","13,000","12","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201205","2","13,000","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","7","13,100","11","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201205","12","13,500","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","14","13,000","8","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","15","13,450","10","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","17","13,800","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201205","19","13,000","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","22","12,700","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201205","23","12,000","5","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","49.94","201205","25","17,750","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201205","26","13,300","11","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","26","13,300","2","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","30","13,400","4","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201205","31","13,100","10","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201206","8","12,700","8","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201206","14","13,000","9","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201206","21","12,350","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201207","11","13,100","11","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201207","16","14,400","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201207","17","14,170","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201207","20","12,350","3","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201207","26","13,000","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201207","28","12,700","13","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201208","10","12,200","15","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201208","13","12,000","2","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201208","14","14,400","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201208","17","12,500","11","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201208","17","12,800","9","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201208","18","14,300","11","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","41.3","201208","23","15,000","14","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201208","24","12,000","2","1989","덕릉로66길 17","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201201","21","22,500","6","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201202","3","27,500","5","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201202","3","22,000","5","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201202","3","22,500","6","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.94","201202","6","35,000","6","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201202","17","22,000","14","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","61.52","201202","17","23,500","10","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201203","1","21,500","11","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","61.52","201203","5","25,000","10","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201203","9","27,100","6","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.94","201203","12","38,000","7","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201203","16","27,000","12","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","84.9","201203","19","27,000","3","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201203","21","24,100","1","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201203","21","22,000","7","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201203","27","26,450","11","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","84.9","201203","31","27,000","3","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201204","7","19,500","1","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201204","11","21,300","3","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201204","17","21,500","3","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","84.9","201204","17","30,000","12","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.94","201204","20","35,000","14","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201204","23","20,300","9","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201204","24","26,300","4","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201204","25","21,700","5","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","99.75","201204","26","39,000","8","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201204","27","21,000","9","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201205","3","23,000","11","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201205","9","20,000","1","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.94","201205","9","33,800","7","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","61.52","201206","11","23,000","11","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201206","25","26,000","12","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201207","4","19,900","15","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201207","4","25,000","4","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.94","201207","13","31,800","2","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201207","14","21,000","9","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201207","17","23,000","6","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201207","20","28,000","8","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.86","201207","21","25,400","7","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","99.75","201207","21","39,000","12","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","59.39","201207","31","19,500","2","1988","노해로70길 54","","-","-"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","60.5","201208","8","20,500","5","1988","노해로70길 19","","-","-"
"서울특별시 도봉구 창동","665-21","0665","0021","중흥에스클래스","164.097","201204","8","57,000","10","2001","노해로62길 77","","-","-"
"서울특별시 도봉구 창동","665-21","0665","0021","중흥에스클래스","203.559","201207","12","70,000","4","2001","노해로62길 77","","-","-"
"서울특별시 도봉구 창동","815","0815","0000","창동2차현대","84.504","201201","14","37,000","9","2001","도봉로136길 111","","-","-"
"서울특별시 도봉구 창동","815","0815","0000","창동2차현대","95.633","201201","18","46,400","10","2001","도봉로136길 111","","-","-"
"서울특별시 도봉구 창동","815","0815","0000","창동2차현대","59.499","201205","10","31,500","5","2001","도봉로136길 111","","-","-"
"서울특별시 도봉구 창동","816","0816","0000","창동3차현대","135.353","201206","6","49,500","15","2001","도봉로136길 111","","-","-"
"서울특별시 도봉구 창동","816","0816","0000","창동3차현대","135.353","201207","24","49,000","11","2001","도봉로136길 111","","-","-"
"서울특별시 도봉구 창동","820","0820","0000","창동신도브래뉴1차","84.989","201202","4","40,000","18","2003","도봉로136나길 40","","-","-"
"서울특별시 도봉구 창동","820","0820","0000","창동신도브래뉴1차","84.989","201202","16","42,000","4","2003","도봉로136나길 40","","-","-"
